Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
1578965,PARKHURST DINING SERVICE,FULTON MARKET,2429055,Restaurant,Risk 1 (High),320 N MORGAN ST,CHICAGO,IL,60607,10/15/2015,License,Fail,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST REPAIR/INSTALL VENTILATION IN THE WOMENS RESTROOM AND IN THE SINGLE RESTROOM IN THE HALLWAY OUTSIDE OF THE DINING AREA. PROPERLY EXTEND THE WASTE LINES AT EACH THREE COMPARTMENT SINK TO PREVENT SPLASHING.  | 8. SANITIZING RINSE FOR EQUIPMENT AND UTENSILS:  CLEAN, PROPER TEMPERATURE, CONCENTRATION, EXPOSURE TIME - Comments: POT WASHER/DISH MACHINE NOT REACHING 180 DEGREES F DURING THE FINAL RINSE CYCLE AS REQUIRED.  MUST REPAIR.   | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST PROPERLY SEAL CONCRETE PILLARS IN PREP AND SERVICE AREAS.  | 11. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED - Comments: MUST INSTALL THE PLUMBING FIXTURES FOR THE TOILET AND SINK IN SINGLE RESTROOM OUTSIDE OF THE DINING AREA.  THE TOILET MUST FLUSH PROPERLY AND THE SINK MUST HAVE HOT AND COLD RUNNING WATER.",41.88744621874897,-87.65233894853591,"(41.88744621874897, -87.65233894853591)"
2078780,SPOTTED MONKEY,SPOTTED MONKEY,2431840,Restaurant,Risk 1 (High),335 S FRANKLIN ST,CHICAGO,IL,60606,08/22/2017,Canvass,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OBSERVED FRONT ENTRANCE DOOR NOT RODENT PROOFED WITH 1/2 INCH GAP BETWEEN DOORS. INSTRUCTED TO MAKE DOOR RODENT PROOFED AND MAINTAIN. SERIOUS VIOLATION 7-38-020. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED ACCUMULATED DUST ON THE VENTS LOCATED ABOVE THE SHELF WITH CLEAN UTENSILS. INSTRUCTED TO CLEAN AND MAINTAIN. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED INTERIOR OF ICE MACHINE WITH A SLITE BROWNISH SUBSTANCE ON THE TOP OF THE ICE MAKER. INSTRUCTED TO CLEAN AND MAINTAIN.",41.87725919226483,-87.63504134173337,"(41.87725919226483, -87.63504134173337)"
2105020,PORTILLO'S HOT DOGS,PORTILLO'S HOT DOGS,2433064,Restaurant,Risk 1 (High),520 W TAYLOR ST,CHICAGO,IL,60607,11/20/2017,Complaint,Fail,"6. HANDS WASHED AND CLEANED, GOOD HYGIENIC PRACTICES; NO BARE HAND CONTACT WITH READY-TO-EAT FOODS. - Comments: OBSERVED POOR HYGIENIC PRACTICES BY SEVERAL FOOD HANDLERS.OBSERVED A MALE EMPLOYEE HANDLING AND CUTTING LOAVES OF BREAD,THEN HE GOT A BAG OF CHILI AND OPENED IT AND BOUGHT IT BACK TO HOT HOLDING UNIT,THEN RUBBED HIS CHEST WITH THE SAME PLASTIC GLOVES ON AND THEN HANDLED A CUT PIECE OF BREAD AND PUT ITALIAN BEEF IN BREAD AND WRAPPED IT UP WITHOUT CHANGING GLOVES AND HAND WASHING,A FEMALE FOOD HANDLER WAS SWEEPING THE FLOOR AND THEN CAME OVER TO SALAD BAR AND HANDLED UTENSILS ON BAR WITHOUT CHANGING GLOVES AND WASHING HANDS.ALSO ANOTHER FEMALE FOOD HANDLERS WAS CUTTING FULLY COOKED CHICKEN ON A CUTTING BOARD,WENT TO AND OPENED DOOR OF WALK IN COOLER  AND GOT ANOTHER TRAY OF CHICKEN TO CUT WITH SAME GLOVES ON AND STARTED CUTTING CHICKEN WITHOUT CHANGING GLOVES AND WASHING HANDS.MUST WASH HANDS AFTER EVERY POSSIBLE CONTAMINATION.(CRITICAL 7-38-010A) | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OBSERVED EVIDENCE OF APPX. 30 OR MORE LIVE SMALL FLIES CRAWLING IN FLOOR DRAIN IN DINING AREA PICK UP AREA AND ON WALLS AND CEILING IN PREP AREA,DISH WASHING AREAS,DRY FOOD STORAGE AREA.ALSO APPX. 8 LIVE ROACHES CRAWLING ON FLOOR AROUND FOOD DEBRIS UNDER HOT HOLDING UNIT,IN GAPS IN BETWEEN  WALL ABOVE COLD HOLDING UNIT.RECOMMENDED TO HAVE A PEST CONTROL OPERATOR TO SERVICE PREMISES ON OR AFTER 11/20/17.(SERIOUS 7-38-020) | 28. * INSPECTION REPORT SUMMARY DISPLAYED AND VISIBLE TO ALL CUSTOMERS - Comments: OBSERVED NO INSPECTION REPORT SUMMARY DISPLAYED AND VISIBLE TO ALL CUSTOMERS FROM PREVIOUS INSPECTION AT THIS TIME.I POSTED A INSPECTION SUMMARY REPORT AT THIS TIME.(SERIOUS 7-42-010B) | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST CLEAN DUST BUILD UP FROM FAN GUARD COVERS IN WALK IN COOLERS AND WALK IN FREEZER.MUST CLEAN FOOD DEBRIS BUILD UP WALK IN COOLER (FOOD & BEER) SHELVING UNITS,INTERIOR PANEL OF ICE MACHINE,INTERIOR OF FRYER CABINETS. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST REPAIR OR REPLACE WORN DOOR GASKET ON MIX REACH IN COOLER AT PICK UP WINDOW AREA. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST REMOVE ICE FROM FLOOR IN WALK IN FREEZER.MUST CLEAN FLOOR DRAINS WHERE NEEDED.MUST GROUT FLOOR IN PREP AREAS UNDER AND AROUND EQUIPMENT.MUST REPAIR BROKEN FLOOR TILE NEAR BREAD CUTTING STATION. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST SEAL GAP IN WALLS UNDER AND AROUND EQUIPMENT IN FRONT PREP AREAS AND NEXT TO 3- COMP SINK. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: MUST REPLACE BURNTOUT LIGHT IN WALK IN FREEZER. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: MUST ELEVATE,REMOVE AND ORGANIZE ARTICLES OFF OF FLOOR IN MECHANICAL AND ELECTRIC ROOMS. | 8. SANITIZING RINSE FOR EQUIPMENT AND UTENSILS:  CLEAN, PROPER TEMPERATURE, CONCENTRATION, EXPOSURE TIME - Comments: OBSERVED A LOW TEMPERATURE DISH MACHINE (GLASSES NOT BEING USED AT THIS TIME NOT SANITIZING AT THIS TIME.0.0PPM.ONCE REPAIRED FAX LETTER TO (312)746-4240 WHEN READY.USE 3- COMP SINK TO WASH,RINSE AND SANITIZE.(NO CITATION ISSUED)",41.869855596598576,-87.64027030786521,"(41.869855596598576, -87.64027030786521)"
1982338,PORTILLO'S HOT DOGS,PORTILLO'S HOT DOGS,2433064,Restaurant,Risk 1 (High),520 W TAYLOR ST,CHICAGO,IL,60607,01/30/2017,Complaint,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OBSERVED FRONT SIDE AND REAR DOORS BY KITCHEN AREA NOT RODENT PROOF, APPROX., 1/4 GAP OPENING AT BOTTOM OF DOORS, INSTRUCTED TO PROPERLY SEAL AND MAINTAIN,

SERIOUS VIOLATION: 7-38-020 | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: INTERIOR OF ICE MACHINE NOT CLEAN, INSTRUCTED TO CLEAN DAILY, | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: CUP DISPENSER IMPROPERLY BEING USED, CUPS BEING STORED ABOVE THE RIM, MUST PROVIDE CUP DISPERSER LIDS,  | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: EMPLOYEES PERSONNEL ITEMS NOT STORE NICE AND NEATLY IN ONE DESIGNATED AREA, INSTRUCTED TO DO SO, | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: CLUTTER REAR AREA STORAGE AREA, INSTRUCTED TO CLEAN AND BETTER MAINTAIN AREA,",41.869855596598576,-87.64027030786521,"(41.869855596598576, -87.64027030786521)"
2081403,UMAMI BURGER,UMAMI BURGER,2437275,Restaurant,Risk 1 (High),945 W RANDOLPH ST,CHICAGO,IL,60607,08/31/2017,Canvass,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OBSERVED EVIDENCE OF APPX. 15 OR MORE LIVE SMALL FLIES/5- LIVE LARGE FLIES ON WALLS AND FLYING AROUND IN FRONT AND REAR BAR AREA,DINING AREA,WOMEN'S TOILET ROOM,WAIT STATION AREA.ALSO APPX.'3/4-1' ALONG BOTTOM OF FRONT DOOR,REAR DOOR RIGHT CORNER,ADJACENT REAR BAR IN RIGHT & LEFT CORNERS.MUST RODENT PROOF DOORS.RECOMMENDED TO HAVE A PEST CONTROL OPERATOR TO SERVICE PREMISES ON OR AFTER 8/31/17.(SERIOUS 7-38-020) | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: MUST INVERT PLATES ON DINING AREA TABLES | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST CLEAN FOOD DEBRIS FROM LOWER LEDGE BEHIND 2- DOOR REACH IN FREEZER,WALK IN COOLER SHELVING UNITS,BEER WALK IN COOLER,DOLLIE CART UNDER DISH MACHINE,GRILL TABLE,LOWER SHELVES OF TABLE UNDER HOOD. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST CLEAN DEBRIS FROM FLOOR UNDER,AROUND,ALONG WALL BASES IN PREP AREA,WAIT STATION AREA,BEER WALK IN COOLER,FRONT BAR AREA,BOTH STORAGE CLOSETS AND FLOOR DRAINS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST CLEAN BUILD UP ON FILTERS AT HOOD. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST INSTALL A DIPPING WELL FOR BULK ICE CREAM SERVED. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: MUST ELEVATE ARTICLES OFF OF FLOOR AND AWAY FROM WALLS IN FRONT STORAGE CLOSETS.",41.88422707893843,-87.65151813840151,"(41.88422707893843, -87.65151813840151)"
1960484,UMAMI BURGER,UMAMI BURGER,2437275,Restaurant,Risk 1 (High),945 W RANDOLPH ST,CHICAGO,IL,60607,09/15/2016,Complaint Re-Inspection,Fail,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: PAINTED INSULATION CEILING IN BAR/DINING AREA NOTED WITH EXPOSED INSULATION. INSTD TO PROVIDE SMOOTH, EVEN, NON POROUS, EASILY CLEANABLE SURFACE | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: PROVIDE SPLASHGUARD INBETWEEN EXPOSED HANDSINK AND 1-COMPARTMENT DUMP SINK IN BAR AREA. | 11. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED - Comments: NO HOT OR COLD RUNNING WATER AT WOMENS HANDSINK IN TOILET ROOM. INSTD TO REPAIR, PROVIDE HOT AND COLD RUNNING WATER UNDER CITY PRESSURE. (REPEAT VIOLATION/NON-COMPLIANCE FROM CORRECT BY DATE GIVEN) CITATION ISSUED 7-38-030 CRITICAL. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: CORRECTED.",41.88422707893843,-87.65151813840151,"(41.88422707893843, -87.65151813840151)"
1960238,UMAMI BURGER,UMAMI BURGER,2437275,Restaurant,Risk 1 (High),945 W RANDOLPH ST,CHICAGO,IL,60607,09/13/2016,Complaint,Fail,"3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: CONTAINER OF COOKED MUSHROOMS AT 46.9F, AND CONTAINER OF COOKED ONIONS AT 46.7F IN PREP COOLER (COOKED YESTERDAY). INSTD TO MAINTAIN PROPER TEMPERATURES OF 40F OR BELOW AT ALL TIMES. ALL PRODUCT DISPOSED OF AND DENATURED AT THIS TIME. APPROX 5LBS. $10 VALUE. CITATION ISSUED 7-38-005A CRITICAL. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: INCOMPLETE, PARTIAL CONSUMER ADVISORY STATED ON MENU. INSTD TO HAVE THE FOLLOWING POSTED: 'The Chicago Department of Public Health advises that consumption of raw or
undercooked foods of animal origin such as beef, eggs, fish, lamb, pork, poultry or
shellfish may result in an increased risk of foodborne illness. Individuals with certain
underlying health conditions may be at higher risk and should consult their physician or
public health official for further information.' | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: PAINTED INSULATION CEILING IN BAR/DINING AREA NOTED WITH EXPOSED INSULATION. INSTD TO PROVIDE SMOOTH, EVEN, NON POROUS, EASILY CLEANABLE SURFACE. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: PROVIDE SPLASHGUARD INBETWEEN EXPOSED HANDSINK AND 1-COMPARTMENT DUMP SINK IN BAR AREA. | 11. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED - Comments: NO HOT OR COLD RUNNING WATER AT WOMENS HANDSINK IN TOILET ROOM. INSTD TO REPAIR, PROVIDE HOT AND COLD RUNNING WATER UNDER CITY PRESSURE. CITATION ISSUED 7-38-030 CRITICAL.",41.88422707893843,-87.65151813840151,"(41.88422707893843, -87.65151813840151)"
2069697,YUMMY THAI,YUMMY THAI,2437286,Restaurant,Risk 1 (High),1418 W TAYLOR ST,CHICAGO,IL,60607,07/11/2017,Canvass,Fail,"3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: OBSERVED PREPARED CHICKEN READING 55'F AND NOODLES READING 60'F, INSIDE (2) PREP COOLER ON FIRST FLOOR KITCHEN AT IMPROPER TEMPS, READING 50-60'F,  FOODS DUMPED AND DENATURED AT A COST OF $400.00 AND 40 POUNDS, INSTRUCTED TO MAINTAIN COLD FOOD TEMPS 40'F AND BELOW,

CRITICAL VIOLATION: 7-38-005(A) | 24. DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED - Comments: THREE COMPARTMENT SINK IN POOR REPAIR, SINK BACKING UP FROM MIDDLE SINK INTO OTHER COMPARTMENTS WHEN WASTEWATER IS DRAINING, SINK NOT BEING PROPERLY MAINTAINED, INSTRUCTED TO REPAIR,

SERIOUS VIOLATION: 7-38-030 | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: FAUCET LEAKING AT THREE COMPARTMENT SINK, AND LOW WATER PRESSURE AT EXPOSED HAND SINK, INSTRUCTED TO REPAIR AND BETTER MAINTAIN, | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: GASKETS OF UPRIGHT COOLER IN POOR REPAIR, NOT TIGHT FITTING, FIRST FLOOR KITCHEN COOLER, AND LEAKING CONDENSATION IN PREP COOLER REAR KITCHEN PREP AREA, INSTD TO REPAIR SAME.  | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: CLUTTER BASEMENT STORAGE AREA, INSTRUCTED TO REMOVE CLUTTER CLEAN AND BETTER MAINTAIN,",41.869436666300544,-87.66247601980271,"(41.869436666300544, -87.66247601980271)"
2145470,GREEN APPLE PHOEVER,GREEN APPLE PHOEVER,2437653,Restaurant,Risk 1 (High),105 W MADISON ST,CHICAGO,IL,60602,02/23/2018,Canvass,Fail,"1. SOURCE SOUND CONDITION, NO SPOILAGE, FOODS PROPERLY LABELED, SHELLFISH TAGS IN PLACE - Comments: FOOD IS OBTAINED FROM UNAPPROVED SOURCE, PER MANAGER ' GRILLED CHICKEN IS COOKED IN OWNERS HOUSE AND BROUGHT TO RESTAURANT ' BECAUSE NO GRILL IS AVAILABLE. ABOUT 10 LBS OF COOKED CHICKEN FOUND IN PREP COOLERS. INSTRUCTED TO HAVE ALL FOOD COOKED IN LICENSED FACILITY. 10 LBS CHICKEN DISCARDED VALUED AT $20. CRITICAL CITATION ISSUED 7-38-005 (B) | 9. WATER SOURCE: SAFE, HOT & COLD UNDER CITY PRESSURE - Comments: NO HOT RUNNING THROUGH OUT FACILITY, INSTRUCTED TO OBTAIN. CRITICAL CITATION ISSUED 7-38-030. | 16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: INADEQUATE FOOD PROTECTION: FERMENTING VEGETABLE ON SITE ( KEM CHI ) WITHOUT DEPT APPROVAL. INSTRUCTED TO DISCONTINUE UNTIL A VARIANCE IS OBTAINED. SERIOUS CITATION ISSUED 7-38-005. | 21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: NO CERTIFIED FOOD SERVICE MANAGER ON SITE WHILE SERVING AND PREPARING POTENTIALLY HAZARDOUS FOODS ON SITE. INSTRUCTED TO OBTAIN. SERUOUS CITAITON ISSUED 7-38-012 | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: WET RAGS SCATTERED ALL OVER KITCHEN TO DRY OUT. INSTRUCTED TO STORE PROPERLY",41.881866029037454,-87.63106646768065,"(41.881866029037454, -87.63106646768065)"
1665239,INGRACE'S COMPANY V,MARKET CREATIONS,2437803,Restaurant,Risk 1 (High),315 S LA SALLE ST,CHICAGO,IL,60604,05/03/2017,Canvass,Fail,"11. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED - Comments: FOUND A LARGE POT WITH A BROWNISH SUBSTANCE IN IT INSIDE THE HAND WASHING SINK IN THE REAR FOOD PREPARATION AREA. INSTRUCTED TO REMOVE ITEM, CLEAN SINK AND USE SINK FOR HAND WASHING ONLY. CRITICAL VIOLATION 7-38-030 | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: FOUND 100 LIVE SMALL FLIES IN THE REAR FOOD PREPARATION AND STORAGE AREAS ALL ON THE WALLS, CEILING, PIPES AND STORAGE RACKS. INSTRUCTED TO ELIMINATE FLIES, CLEAN THE AFFECTED AREAS AND RECOMMENDED CALLING PEST CONTROL FOR ASSISTANCE IN ELIMINATING SMALL FLIES. SERIOUS VIOLATION 7-38-020 | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: FOUND THE PREVIOUS MINOR VIOLATIONS FROM REPORT #1966807 DATED 10/20/16 NOT CORRECTED AND/OR MAINTAINED. INSTRUCTED TO CORRECT AND MAINTAIN:

34-MISSING COVING IN OFFICE AND STORAGE ROOM BY SUSHI PREP.MUST INSTALL. 
45-NO ONLINE ILLINOIS STATE TRAINING CERTIFICATES FOR EMPLOYEES.MUST PROVIDE AT NEXT ROUTINE INSPECTION. 
*MANAGER ONLY HAD 3 CERTIFICATES OF THE 18 EMPLOYEES SHE HAD ON STAFF.
SERIOUS VIOLATION 7-42-090 | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: THE FOLLOWING NEEDS TO BE CLEANED AND MAINTAINED:

-THE KNIFE RACK HAS DIRT/DUST.
-THE STORAGE RACKS IN THE FOOD PREPARATION AREA AND INSIDE THE WALK IN COOLER HAS FOOD/DIRT BUILD UP.
-THE CABINETS IN THE FRONT FOOD PREPARATION AREA HAS FOOD/DIRT DEBRIS.
-THE FAN COVERS IN THE WALK IN COOLER HAS DIRT/DUST BUILD UP.
-THE INTERIOR OF THE OVENS IN THE REAR FOOD PREPARATION AREA.
INSTRUCTED TO CLEAN AND MAINTAIN ALL. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: THE INTERIOR OF THE FLOOR DRAINS, FLOORS UNDER THE COOKING/COOLING EQUIPMENT AND IN ALL CORNERS HAS FOOD, DIRT GREASE BUILD UP. INSTRUCTED TO CLEAN AND MAINTAIN THE FLOOR DRAINS AND FLOORS THROUGH OUT. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: FOUND THE WALLS, CEILING AND VENTS IN THE TOILET ROOMS, STORAGE AREAS AND FRONT/REAR FOOD PREPARATION AREA WITH DIRT/DUST AND FOOD BUILD UP. INSTRUCTED TO CLEAN AND MAINTAIN ALL.

THE TOP OF THE PIPES/CONDUITS IN THE REAR FOOD PREPARATION AREA NEEDS TO BE SEALED. INSTRUCTED TO SEAL. MAINTAIN SAME. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: THE LIGHT IN THE WALK IN COOLER IS NOT BRIGHT ENOUGH TO SEE THE PRODUCT OR FOR ADEQUATE CLEANING. INSTRUCTED TO PROVIDE ADEQUATE LIGHTING. MAINTAIAN SAME. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: THE NECK OF THE FAUCET ON THE REAR HAND WASHING SINK (IN FRONT OF THE WALK IN COOLER) LEAKS WATER. ALSO, THE COLD WATER DOESN'T COMPLETELY TURN OFF. INSTRUCTED TO FIX AND MAINTAIN BOTH. | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: THE ICE SCOOP IS NOT PROPERLY STORED WHEN NOT IN USE, IT'S STORED ON TOP OF THE ICE MACHINE. INSTRUCTED TO PROPERLY WASH, RINSE AND SANITIZE THE ICE SCOOP AND STORE IN A CLEAN CONTAINER OR HANDLES UP IN THE ICE. MAINTAIN SAME. | 16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: THE FOOD ITEMS AT THE SELF SERVE BUFFET STATION IS NOT PROTECTED DURING STORAGE. THERE IS NO PROTECTION ABOVE THE AREA TO PROTECT IT FROM DIRT AND OTHER CONTAMINANTS. ONLY SOME OF THE PRODUCT HAVE COVERS. INSTRUCTED TO EITHER GET MORE LIDS FOR ALL OF THE PRODUCT OR INSTALL TOP BARRIER TO THE SNEEZE GUARDS. SERIOUS VIOLATION 7-38-005(A)",41.87761043697055,-87.63165868196734,"(41.87761043697055, -87.63165868196734)"
